gene,logp
Amillepora16770,-6.336826488594073
Amillepora16769,1.3967791370386171
Amillepora16774,-0.2555831402965912
Amillepora16773,-6.598243048878779
Amillepora16771,0.24187518858266951
Amillepora16778,0.7424671970948347
Amillepora16777,-0.5600078011213433
Amillepora16779,4.209530397103367
Amillepora16782,-0.09224195812361785
Amillepora16781,NA
Amillepora16780,NA
Amillepora16783,NA
Amillepora16793,0.20897490315671632
Amillepora16784,0.435038622598016
Amillepora16795,-0.723589432844816
Amillepora16787,0.049995534119388826
Amillepora16794,4.865360247013454
Amillepora16792,-0.4561604233782587
Amillepora16791,-2.1064071467812364
Amillepora16790,-0.09224195812361785
Amillepora16788,-0.05987248929289018
Amillepora16789,-0.11476688471713713
Amillepora16785,-0.09315618645222187
Amillepora16796,2.6388552464796673
Amillepora16800,0.2053425492085471
Amillepora16798,-1.2676163441609718
Amillepora16797,-1.8975197439963327
Amillepora16801,2.0566606741357485
Amillepora16804,-1.8055250109029795
Amillepora16812,-6.237282660037146
Amillepora16808,0.375385802296678
Amillepora16815,-25.282119209291462
Amillepora16806,-4.209374113989291
Amillepora16813,-1.285758288583594
Amillepora16807,0.5603668807947243
Amillepora16814,-0.2807130689890146
Amillepora16811,-3.931862535609447
Amillepora16805,0.08789661331774698
Amillepora16809,-0.9890628650041927
Amillepora16802,5.008521082961044
Amillepora16803,1.2619858866479017
Amillepora16810,-4.78572601588062
Amillepora16817,-0.5238469248816264
Amillepora16818,-3.5295003250964276
Amillepora16824,1.8459671216630509
Amillepora16816,-8.489881195735443
Amillepora16823,0.1144451383746817
Amillepora16822,0.061475656676078086
Amillepora16821,-1.345414866551376
Amillepora16819,-14.43044707473906
Amillepora16820,0.15643996144733185
Amillepora16826,3.1367184489954503
Amillepora16825,-4.0734835121044375
Amillepora16830,-1.6523300643186802
Amillepora16831,0.03600467091342433
Amillepora16829,1.2075196169787084
Amillepora16833,0.004616587584484693
Amillepora16841,-0.02400154488172488
Amillepora16843,NA
Amillepora16840,0.6133775163493603
Amillepora16844,-0.09860635645478774
Amillepora16845,NA
Amillepora16836,0.6263413831726098
Amillepora16834,0.16037675324666537
Amillepora16838,0.030410866144616543
Amillepora16839,0.3410598197413633
Amillepora16837,-0.13597055231578944
Amillepora16849,0.37360391286681766
Amillepora16846,0.378170027535203
Amillepora16852,0.030770019311475442
Amillepora16848,3.6077778682710417
Amillepora16847,0.27395328517346457
Amillepora16850,0.07835940625895124
Amillepora16851,-0.1838473340944175
Amillepora16855,0.3742079726365051
Amillepora16858,-6.006786072907356
Amillepora16859,-4.050615209259272
Amillepora16853,0.005469785259633159
Amillepora16856,-0.25956964409877964
Amillepora16854,-0.9587430862482947
Amillepora16860,9.0431624025555
Amillepora16857,-1.5805301863299208
Amillepora16872,-3.3887130568887334
Amillepora16861,0.2137513721272071
Amillepora16863,-3.582022774587378
Amillepora16862,-2.81025659297133
Amillepora16867,NA
Amillepora16864,-1.3549184688993738
Amillepora16865,NA
Amillepora16868,-0.09224195812361785
Amillepora16866,NA
Amillepora16877,1.2216529265208291
Amillepora16875,1.6987176663371013
Amillepora16876,0.5212989832467178
Amillepora16874,4.6565506428526096
Amillepora16891,0.3467245427510876
Amillepora16888,-0.09015465413834668
Amillepora16890,-0.7153862120237033
Amillepora16889,-0.1453400158002285
Amillepora16878,8.013269829539471
Amillepora16884,-0.09224195812361785
Amillepora16885,-0.3815503401705484
Amillepora16898,-0.02972195685600195
Amillepora16892,0.2953656494262873
Amillepora16893,0.09003237359693961
Amillepora16899,47.84607371147916
Amillepora16897,0.5563309888296369
Amillepora16894,-0.03286020557085414
Amillepora16896,0.270963392036874
Amillepora16895,-0.6108884154395609
Amillepora16900,18.916279943914873
Amillepora16901,0.05145504026610681
Amillepora16903,0.7964766009838888
Amillepora16905,-3.1257281161694643
Amillepora16904,-0.24974934312245822
Amillepora16906,1.4555007830967701
Amillepora16914,0.6227794438577468
Amillepora16913,-1.0123501158045694
Amillepora16908,0.7033528170039275
Amillepora16907,0.854172561219315
Amillepora16915,-0.04365205031742712
Amillepora16917,0.02540716566808945
Amillepora16918,0.5424340893313203
Amillepora16922,3.98301300090132
Amillepora16928,0.4100193148907133
Amillepora16926,2.542197220087462
Amillepora16925,2.077084207990159
Amillepora16923,-2.45399903656964
Amillepora16929,-6.149031529284525
Amillepora16931,-1.723926545080802
Amillepora16932,0.06493764035983239
Amillepora16930,-11.558254496758776
Amillepora16933,0.4099028323208137
Amillepora16934,0.5827031730577653
Amillepora16937,-0.5910344131930084
Amillepora16946,-0.05361668899962454
Amillepora16947,0.1202851384995667
Amillepora16939,2.987446401982276
Amillepora16941,1.1543568299682843
Amillepora16936,0.3237738783915536
Amillepora16944,-3.2806396396470525
Amillepora16943,-0.047316829499557636
Amillepora16940,1.4394877938486688
Amillepora16945,2.1264671165880356
Amillepora16948,-6.129514026973023
Amillepora16958,1.2516724460219373
Amillepora16949,-0.6508879632635657
Amillepora16956,0.31638847222612726
Amillepora16952,-1.8113979754135343
Amillepora16950,-0.5191609893257013
Amillepora16951,-1.230968809926939
Amillepora16953,0.9554912680304649
Amillepora16957,-0.8951853458403052
Amillepora16968,-0.38220959217597267
Amillepora16964,0.2390082407126683
Amillepora16961,1.3841378204823254
Amillepora16959,2.354080999518542
Amillepora16965,-0.32836891431714504
Amillepora16962,1.0026859659042568
Amillepora16967,-0.16275156344545966
Amillepora16977,-0.0876975782597585
Amillepora16972,0.5669647847913049
Amillepora16974,-0.07638629997060775
Amillepora16975,-1.4155859231463472
Amillepora16979,-0.21230354706514654
Amillepora16980,-0.27905426608853023
Amillepora16978,-7.170833736851432
Amillepora16976,-0.4649241766954445
Amillepora16973,0.42642829966716944
Amillepora16985,-0.08935029826682096
Amillepora16984,0.906535110467414
Amillepora16988,-3.039953071408328
Amillepora16982,2.429306577940378
Amillepora16983,0.2514429266926275
Amillepora16991,-1.0812772214321076
Amillepora16987,-0.3443390910422561
Amillepora16986,-1.3861083805142187
Amillepora16981,1.230908280001277
Amillepora16989,0.7224749615850837
Amillepora16990,-0.12830415812594087
Amillepora16993,-0.5897574699395269
Amillepora16999,6.253693562127565
Amillepora16997,-3.1395583856769833
Amillepora16996,-0.7411748828403163
Amillepora16998,0.5786219359346956
Amillepora16992,0.18916548433094776
Amillepora16994,1.5359563462910835
Amillepora16995,-2.905937996554072
Amillepora17006,-0.17486360290187702
Amillepora17005,-0.9570021079163005
Amillepora17002,0.9179946898087241
Amillepora17007,-0.7761946058891888
Amillepora17009,0.24398235747937638
Amillepora17010,2.9610537750012034
Amillepora17001,2.887269769383803
Amillepora17004,-4.850299554481219
Amillepora17008,1.4095926249851007
Amillepora17016,0.31388558840702785
Amillepora17021,-4.641130494159714
Amillepora17018,-1.7170990111479518
Amillepora17017,0.7985147123163809
Amillepora17015,-0.5028059733817959
Amillepora17013,-0.06091347548477963
Amillepora17014,0.856097886505657
Amillepora17012,0.4502705248300419
Amillepora17019,-0.11009225473444412
Amillepora17025,-0.7061344902401648
Amillepora17022,-3.6812414853222686
Amillepora17023,-0.5259381376647672
Amillepora17026,-0.03362760759162748
Amillepora17029,0.32496514930831377
Amillepora17036,0.18196832811777047
Amillepora17037,2.674982457918328
Amillepora17035,2.2126394080543252
Amillepora17033,-0.8843128053492713
Amillepora17034,-3.162184321904544
Amillepora17031,0.315986768961213
