gene,logp
Amillepora16770,2.957310032106927
Amillepora16774,10.044334561033681
Amillepora16773,4.461077812152652
Amillepora16782,0.4251440170530499
Amillepora16783,0.3464628742203255
Amillepora16784,5.816566125245459
Amillepora16791,26.1217458161741
Amillepora16785,0.08955628833563789
Amillepora16804,27.770298460354482
Amillepora16808,7.320250642407498
Amillepora16809,5.350768935483466
Amillepora16802,26.741052214427487
Amillepora16803,4.005683422115221
Amillepora16817,0.28595151256410917
Amillepora16824,11.278852786426475
Amillepora16822,12.636024413426773
Amillepora16841,0.26636488157584
Amillepora16840,4.821844570138929
Amillepora16844,0.41434141514845924
Amillepora16845,0.6360654019541788
Amillepora16836,1.6667236109419081
Amillepora16834,3.241116059078192
Amillepora16838,2.2889799877402726
Amillepora16849,30.24004543014599
Amillepora16848,14.455269504165551
Amillepora16855,0.2996132425882437
Amillepora16858,5.871211223450621
Amillepora16853,2.2495363661497065
Amillepora16860,1.8987108908791746
Amillepora16872,7.5847139429534
Amillepora16861,7.760439701605616
Amillepora16863,3.765007123972484
Amillepora16867,1.063430939225947
Amillepora16865,4.090777662415248
Amillepora16868,2.592225717309993
Amillepora16866,1.5284913931259605
Amillepora16874,0.15499845626069259
Amillepora16891,0.14922295979808642
Amillepora16888,8.919668386947194
Amillepora16890,6.1766183754005315
Amillepora16889,7.514099997683109
Amillepora16878,7.9521107519502365
Amillepora16884,0.11794707443636249
Amillepora16898,8.341823850238896
Amillepora16893,0.9291545262690921
Amillepora16899,5.384703960541896
Amillepora16896,3.727695820645682
Amillepora16895,7.985690579207983
Amillepora16906,4.526427342486752
Amillepora16914,0.5708684487263852
Amillepora16913,6.262856868984094
Amillepora16918,0.4758936845926073
Amillepora16925,4.33520133902156
Amillepora16923,6.214186990961134
Amillepora16934,0.26215219997161127
Amillepora16947,10.139443005030643
Amillepora16940,0.17699292785589302
Amillepora16948,3.699633741573193
Amillepora16958,0.7717262255684498
Amillepora16949,6.7580878360396754
Amillepora16956,0.4468514660244853
Amillepora16953,6.525901994190164
Amillepora16957,28.07934826237483
Amillepora16968,1.488844306028192
Amillepora16964,2.9691762899624563
Amillepora16961,4.3526384162239475
Amillepora16965,0.42707027032909206
Amillepora16962,6.7961618861300375
Amillepora16967,0.28637482313358575
Amillepora16972,2.0810659970361947
Amillepora16980,0.4266591609221637
Amillepora16985,9.169901208141091
Amillepora16988,1.1190438727279268
Amillepora16982,3.484209440796267
Amillepora16991,0.2377898845661582
Amillepora16987,10.19223296459989
Amillepora16989,0.7968290432075397
Amillepora16990,0.8196079205188784
Amillepora16993,1.0767641802725896
Amillepora16999,1.8597252748890645
Amillepora16997,2.11091739328811
Amillepora16995,0.6905040283523215
Amillepora17002,12.171532167091895
Amillepora17007,13.482288174427055
Amillepora17010,31.37371579080788
Amillepora17008,4.769410982637787
Amillepora17016,0.23938045336952446
Amillepora17015,5.839115543268303
Amillepora17013,16.132004766302636
Amillepora17014,7.921219604820963
Amillepora17012,0.8400260640770293
Amillepora17023,1.8993401886910304
Amillepora17036,0.3049402354895497
Amillepora17034,1.0866886961498479
Amillepora17041,0.8517933413123772
Amillepora17040,0.2105516098802109
Amillepora17042,5.961390673432226
Amillepora17039,10.569467523911436
Amillepora17043,9.807961520500868
Amillepora17046,0.02266908915506652
Amillepora17048,0.2250313149459983
Amillepora17055,0.24294268210865053
