gene,logp
Amillepora16770,-1.6872095089248902
Amillepora16769,-0.019138694363060905
Amillepora16774,0.04413174782736422
Amillepora16773,-5.439226339563091
Amillepora16771,-0.18190970583744295
Amillepora16778,-0.592793627522926
Amillepora16777,-2.6821581751134618
Amillepora16779,0.25596939310592637
Amillepora16782,-0.3876085851017956
Amillepora16781,-0.32242705323686155
Amillepora16780,-0.014483022628315627
Amillepora16783,-0.13786141289991077
Amillepora16793,-0.1866726226019874
Amillepora16784,-0.6682919577093885
Amillepora16795,-0.9685519491840158
Amillepora16787,-0.8393016508573276
Amillepora16794,0.2818374064667198
Amillepora16792,-0.32523760628071086
Amillepora16791,0.3528609729342451
Amillepora16790,0.06798791611998582
Amillepora16788,0.27195734681844724
Amillepora16789,0.7234687651885566
Amillepora16785,1.3760429280362396
Amillepora16796,0.22962315119236948
Amillepora16800,-0.16696873694338216
Amillepora16798,-1.1133408036265946
Amillepora16797,-2.5421909832227625
Amillepora16801,1.6040530049512345
Amillepora16804,-0.025525850395964302
Amillepora16812,-1.8132843927274824
Amillepora16808,1.3985922756249962
Amillepora16815,-6.709093896529546
Amillepora16806,-2.483994763112043
Amillepora16813,0.40536514865235257
Amillepora16807,-0.2915094544353842
Amillepora16814,-1.3164786499737529
Amillepora16811,-1.892198260485951
Amillepora16805,-0.6186006107141118
Amillepora16809,-2.190996560679757
Amillepora16802,3.330351151315956
Amillepora16803,0.3792945333354141
Amillepora16810,-4.651318928859594
Amillepora16817,2.3640451353567746
Amillepora16818,-1.810133454776503
Amillepora16824,2.2853083083789762
Amillepora16816,-5.573846241526238
Amillepora16823,0.049466953980645156
Amillepora16822,-0.014707311083268698
Amillepora16821,-0.12443074591226073
Amillepora16819,-3.10455811691338
Amillepora16820,-0.6629528906943607
Amillepora16826,-0.017725754467974475
Amillepora16825,-6.12746955353099
Amillepora16830,-0.17173186433948107
Amillepora16831,1.2705679137743808
Amillepora16829,0.6689620699392894
Amillepora16833,0.9826154678860625
Amillepora16841,-0.5021958497623309
Amillepora16843,-0.2974999823463521
Amillepora16840,0.38745420191917707
Amillepora16844,0.06211101961872221
Amillepora16845,-0.1766051502130434
Amillepora16836,-0.07100408881921674
Amillepora16834,0.16619672883995637
Amillepora16838,0.3948461039494367
Amillepora16839,0.5360156606066164
Amillepora16837,-0.07277895656248301
Amillepora16835,0.13510454332886068
Amillepora16849,-0.7654977408483372
Amillepora16846,-2.631708779756392
Amillepora16852,-0.6570222717092621
Amillepora16848,3.4105516966229175
Amillepora16847,-1.5586469441176711
Amillepora16850,0.12812744508431007
Amillepora16851,0.07401486585806466
Amillepora16855,-0.12279715240311767
Amillepora16858,-0.9323983976666023
Amillepora16859,-2.6675587810850043
Amillepora16853,0.1351508399608193
Amillepora16856,-1.6799439083304981
Amillepora16854,-4.912059532601653
Amillepora16860,2.786049046908441
Amillepora16857,-4.28222449455373
Amillepora16872,-0.5194422684569224
Amillepora16861,0.7596064336882681
Amillepora16863,-0.7047351201875958
Amillepora16862,-0.10345640154165611
Amillepora16867,0.444466377009167
Amillepora16864,-0.3201805368593934
Amillepora16871,0.2595908130525488
Amillepora16865,-0.5213042987315774
Amillepora16868,0.14785887101759565
Amillepora16866,0.004043717599886195
Amillepora16877,0.23600985380880107
Amillepora16875,0.8506192144021457
Amillepora16874,0.7257171248666554
Amillepora16891,1.5790601061708902
Amillepora16888,0.8969482841975934
Amillepora16890,-0.2968270160696255
Amillepora16889,-0.28786339401642985
Amillepora16878,0.8239902318622732
Amillepora16884,2.4003788518080653
Amillepora16885,1.1295432498900548
Amillepora16898,0.9888068741621172
Amillepora16892,-0.011528139651154522
Amillepora16893,-0.16890462334166906
Amillepora16899,6.361270526908037
Amillepora16897,0.7162511152442298
Amillepora16894,0.2807450382131489
Amillepora16896,0.28381494467113955
Amillepora16895,0.9592912588188162
Amillepora16900,3.30308877852281
Amillepora16901,-1.8558555883564185
Amillepora16903,-0.39875241502486464
Amillepora16905,-3.2865906390370037
Amillepora16904,-1.4240537266531028
Amillepora16906,0.9151220296765857
Amillepora16914,0.40548682211102377
Amillepora16913,0.3901324759053151
Amillepora16908,-1.2117968168719382
Amillepora16907,-1.2476983582400833
Amillepora16917,-0.26895942330758543
Amillepora16922,3.0845646270814098
Amillepora16928,-0.3542828861173426
Amillepora16926,0.17970800093116454
Amillepora16925,0.3897419636417349
Amillepora16923,-2.5595912390035696
Amillepora16929,-1.4764685210921786
Amillepora16931,-0.47280502012446646
Amillepora16932,-0.5775133107467382
