gene,logp
Amillepora16770,0.027237280012501884
Amillepora16773,0.9706274480283598
Amillepora16771,0.18186212658464782
Amillepora16778,0.5361360632170377
Amillepora16777,0.8978991260285504
Amillepora16779,2.237536743959508
Amillepora16783,0.2389408285376514
Amillepora16784,0.31528327347238694
Amillepora16787,4.056010306899264
Amillepora16792,0.5581954818847844
Amillepora16790,0.03239082672409233
Amillepora16788,0.5338382393559674
Amillepora16789,0.008136397136405111
Amillepora16785,0.12459222246076945
Amillepora16800,0.031432133806488655
Amillepora16798,0.16494078176974847
Amillepora16797,0.24866478703026829
Amillepora16812,0.21797066487790664
Amillepora16808,0.014661229384638357
Amillepora16815,3.7394207691010077
Amillepora16806,2.5216789661311236
Amillepora16813,0.36632046921501094
Amillepora16807,0.4570781748608885
Amillepora16811,0.4027750218076684
Amillepora16805,3.057779274979156
Amillepora16810,1.475430367462545
Amillepora16817,0.1366142748224101
Amillepora16818,0.05078587318024684
Amillepora16816,2.7748084201034184
Amillepora16819,2.618847564002501
Amillepora16826,0.19031165288461321
Amillepora16825,1.5117933407718296
Amillepora16831,0.17668996989927926
Amillepora16833,0.17259030369812645
Amillepora16841,0.10816892799715584
Amillepora16843,0.5048095774883411
Amillepora16846,0.3863262583969235
Amillepora16852,0.007701092480050402
Amillepora16847,0.07021865134561558
Amillepora16850,0.1447032884952493
Amillepora16859,0.8851431593458682
Amillepora16856,8.54574103127921
Amillepora16854,0.8862271727877429
Amillepora16857,3.844546232006084
Amillepora16872,0.17776507977981226
Amillepora16862,0.9282988632916738
Amillepora16865,0.39728246961974034
Amillepora16875,1.4910475938488548
Amillepora16890,0.22606465931053263
Amillepora16878,0.22234161282366746
Amillepora16892,0.09300110291082722
Amillepora16894,0.36679627699111184
Amillepora16900,0.16942595108781444
Amillepora16901,3.2531474293372913
Amillepora16903,2.472282753853474
Amillepora16905,2.328470835498576
Amillepora16904,1.9723699923885905
Amillepora16914,0.036637384108890766
Amillepora16908,1.8778755107354796
Amillepora16907,0.5553865595935348
Amillepora16915,0.1210687159926663
Amillepora16928,1.125942249308111
Amillepora16926,0.3762710603568621
Amillepora16929,4.213809941497153
Amillepora16931,0.04713353026162939
Amillepora16930,1.0525535340163323
