gene,logp
Amillepora16770,0.1119524828945657
Amillepora16769,1.9557932116422603
Amillepora16771,0.334838721938153
Amillepora16777,100.92768958836042
Amillepora16779,16.18192303203545
Amillepora16787,16.210189950888804
Amillepora16794,1.7306199405513836
Amillepora16792,39.839411801824035
Amillepora16785,0.14400749097897225
Amillepora16796,1.1724773208597565
Amillepora16798,3.711147709410511
Amillepora16797,16.018071309603013
Amillepora16812,3.661187353307288
Amillepora16815,10.984208053354747
Amillepora16814,3.163493287892774
Amillepora16811,2.3687450567944914
Amillepora16809,3.664628788564279
Amillepora16810,31.36961009488344
Amillepora16818,3.258019620435229
Amillepora16816,6.389426574992014
Amillepora16821,0.18270258271235545
Amillepora16819,1.5555739326267077
Amillepora16820,2.276307398415082
Amillepora16826,34.920491943203274
Amillepora16846,24.454021264474566
Amillepora16852,0.49539272198865425
Amillepora16847,1.1183454264151984
Amillepora16850,1.9054796250693111
Amillepora16851,8.0651907696716
Amillepora16858,0.5227539226290612
Amillepora16856,29.412283285853864
Amillepora16854,3.756296445292827
Amillepora16857,23.78403660604719
Amillepora16862,7.820823535681626
Amillepora16864,14.62793235675368
Amillepora16877,1.7577561726045412
Amillepora16875,6.27592201290655
Amillepora16876,4.209094844137173
Amillepora16874,0.4995030601094869
Amillepora16901,80.06442611114774
Amillepora16903,6.5530667577474695
Amillepora16905,33.529267117743046
Amillepora16904,22.917467213066804
Amillepora16914,0.29760064228187916
Amillepora16908,0.3826875836075642
Amillepora16907,0.43951476436526876
Amillepora16928,18.05117993642987
Amillepora16926,0.8233781481590754
Amillepora16929,16.28061699647875
Amillepora16930,4.700676632402424
Amillepora16937,1.15710567392065
Amillepora16946,1.6667871323448604
Amillepora16936,0.709597322132989
Amillepora16944,2.0773149772318917
Amillepora16943,18.033187621824986
Amillepora16945,0.9868551262606055
Amillepora16952,5.110802051808809
Amillepora16977,0.4988967911817038
Amillepora16974,6.267121825873792
Amillepora16979,0.48606057614997816
Amillepora16978,4.368406124851116
Amillepora16984,5.827966646040921
Amillepora16983,8.077387512830073
Amillepora16986,0.4117901851347928
Amillepora16993,0.20174252192976014
Amillepora16996,7.556494537980315
Amillepora16998,4.31917452332428
Amillepora16992,45.94210687483595
Amillepora16994,4.779940984639963
Amillepora16995,0.20857174092106265
Amillepora17005,0.10422889607444508
Amillepora17004,7.631818007358347
Amillepora17021,13.303723050766633
Amillepora17018,3.0345422205602324
Amillepora17015,2.5838922996101217
Amillepora17019,3.546395769064665
Amillepora17022,5.308139580017073
Amillepora17037,6.9013276350253365
Amillepora17035,0.23369250650749693
Amillepora17033,18.380620674455177
Amillepora17034,1.0633302855108868
Amillepora17031,21.257776509125705
Amillepora17044,9.740058002032242
Amillepora17040,1.0282665639514181
Amillepora17038,8.868584888966492
Amillepora17046,1.2500412160032857
Amillepora17054,0.022846625426237787
Amillepora17050,0.8360896340683363
Amillepora17066,0.11292271496890684
Amillepora17077,11.932575636331217
Amillepora17079,0.5232211589612159
Amillepora17075,1.2246406893644073
Amillepora17084,2.38296320559985
Amillepora17086,0.11077547520578826
Amillepora17090,1.1625497712651656
Amillepora17085,2.0388475067863356
Amillepora17095,4.252294592104385
Amillepora17117,1.085278013248089
Amillepora17111,13.449622728780069
Amillepora17119,0.2982773258042435
Amillepora17147,10.084402890159689
Amillepora17156,0.17551659129383423
Amillepora17153,0.4327523755479325
Amillepora17159,0.4960114940300935
Amillepora17222,0.06806197738010523
Amillepora17278,15.32931200222766
Amillepora17339,0.45984613739847
Amillepora17504,9.154950204160718
Amillepora17505,0.29212090248521166
Amillepora17711,4.931742813762016
Amillepora17730,1.0555155667518665
Amillepora17757,0.08748326325213125
Amillepora17766,7.826438531825089
Amillepora17762,11.74214630046062
Amillepora17764,0.9664014356158002
Amillepora17773,1.831884083756237
Amillepora17782,1.0700547974638295
Amillepora17786,0.17245769305048508
Amillepora17781,8.026711503517078
Amillepora17811,7.17938253407607
Amillepora17815,0.14739782477212116
Amillepora17812,8.659835958602335
Amillepora17874,1.0450300742935132
Amillepora17882,4.4905301899575125
Amillepora17881,0.646109564321029
Amillepora17883,3.3857697590080087
Amillepora17889,0.34530425132852127
Amillepora17890,9.847105883636813
Amillepora17888,8.041618473299271
Amillepora17884,0.39254146352807046
Amillepora17893,24.208529287724616
Amillepora17894,0.09464969899589026
Amillepora17896,8.502252321786111
Amillepora17910,3.858252853977372
Amillepora17911,0.8041230394820383
Amillepora17925,8.067549785307659
Amillepora17927,0.4629381900884312
Amillepora17940,6.779832949791114
Amillepora17941,10.340034606147345
Amillepora17943,32.86434449835901
Amillepora17953,4.682339781234727
Amillepora17954,0.20475387402560352
Amillepora17967,11.376225745173215
Amillepora17974,0.20646394906357926
Amillepora17977,1.447668186813496
Amillepora17975,18.54042385290789
Amillepora17990,0.009742920839936572
Amillepora17993,8.080273635506222
Amillepora17996,6.942912934903852
Amillepora17995,1.699510351170861
Amillepora18008,1.106197763024533
Amillepora18006,0.11973570319098066
Amillepora18010,6.220284060104852
Amillepora18013,4.940779252505399
Amillepora18018,0.090648376642721
Amillepora18050,0.9575227126321015
Amillepora18045,0.45937547211003554
Amillepora18046,0.3033644263258142
Amillepora18048,0.43742220745800525
Amillepora18051,0.4577631753441495
Amillepora18059,0.6189174462434295
Amillepora18064,32.09465993600159
Amillepora18061,1.3385113516600144
Amillepora18069,2.1583803362637144
Amillepora18076,11.401940564057714
Amillepora18075,0.18336125367757652
Amillepora18072,4.003878124759576
Amillepora18078,9.102945958011999
Amillepora18070,1.8162118829136962
Amillepora18083,0.6888530853944967
Amillepora18087,0.5429327100551529
Amillepora18099,0.6503126580508245
Amillepora18124,0.29588369767129563
Amillepora18125,0.2461692240573128
Amillepora18135,8.007020011435591
Amillepora18134,1.5209656883400702
Amillepora18128,0.0950864840757165
Amillepora18137,6.478404255049393
Amillepora18139,0.5807497841482544
Amillepora18152,1.2866895542284424
Amillepora18145,31.854245923499924
Amillepora18144,0.3215306252923803
Amillepora18146,11.251458225877682
Amillepora18158,0.08483848114168861
Amillepora18157,0.33429860393605454
Amillepora18169,9.85095153872048
Amillepora18179,0.700463371208764
Amillepora18183,3.956556928219682
Amillepora18188,2.225255646957085
Amillepora18184,1.0694255101843242
Amillepora18185,0.37713809875115806
Amillepora18199,1.9173564211046827
Amillepora18210,0.4042342933493181
Amillepora18247,1.606585765491588
Amillepora18245,3.7227047993081803
Amillepora18249,3.030271327180314
Amillepora18261,4.52648298494087
Amillepora18322,1.2819684576541055
Amillepora18319,1.6534431639027016
Amillepora18320,0.6224648565308875
Amillepora18323,3.9282803800700794
Amillepora18321,0.6849439961387084
Amillepora18328,0.5755435769966475
Amillepora18348,3.0945400588360545
Amillepora18351,0.42315491360200475
Amillepora18396,0.20014458191043727
Amillepora18402,5.798158579318734
Amillepora18401,5.2990763975018895
Amillepora18408,4.7421917784240595
Amillepora18400,0.2514428547328351
Amillepora18407,11.19591790695332
Amillepora18412,7.474677221513529
Amillepora18409,29.277980648101146
Amillepora18413,5.076086432144196
Amillepora18428,1.0852281679365743
Amillepora18434,1.697231417211673
Amillepora18436,9.101864018588234
Amillepora18435,21.80852418568575
Amillepora18433,2.0378236691269738
Amillepora18444,9.353768245657431
Amillepora18450,0.05919620519508083
Amillepora18454,0.21656492604567176
Amillepora18449,2.554108789800664
Amillepora18453,47.23693798262452
Amillepora18451,0.4473193112294348
Amillepora18461,0.5835729197541175
Amillepora18458,1.1637177354974608
Amillepora18464,0.3123476578635913
Amillepora18486,5.8498813324311865
Amillepora18484,2.898813744888919
Amillepora18485,20.394800368750758
Amillepora18482,4.81240920604211
Amillepora18488,1.2606151159175003
Amillepora18506,1.7972809446307867
Amillepora18491,2.010583984746986
Amillepora18492,0.9855471028952633
Amillepora18499,0.6331762412762849
Amillepora18514,0.3858202779666042
Amillepora18515,0.4756337193174904
Amillepora18508,26.05472825515782
Amillepora18523,0.0458945872096811
Amillepora18526,1.2450828018254005
Amillepora18529,1.7254972884337465
Amillepora18536,6.063439102300676
Amillepora18538,3.2673325833018687
Amillepora18535,7.631896761801859
Amillepora18543,6.676081625383433
Amillepora18539,3.5244191930594857
Amillepora18545,13.356365879924995
Amillepora18546,26.444088254765514
Amillepora18547,7.570467625700408
Amillepora18558,29.322820407640325
Amillepora18561,0.7577613763346169
Amillepora18563,13.080396969704415
Amillepora18562,0.7515713909478332
Amillepora18581,0.20603687951963734
Amillepora18582,4.837125389142602
Amillepora18577,6.298878966735202
Amillepora18614,0.05561793963936245
Amillepora18670,0.06845803119520147
Amillepora26269,0.49252285162196757
Amillepora26259,2.7619761353736894
Amillepora26270,0.3710228744889438
Amillepora26261,0.10871366903985104
Amillepora26264,0.4681314226116461
Amillepora26268,0.7869924078280218
Amillepora26265,0.014300989453520646
Amillepora26266,1.1104505202848454
Amillepora26263,0.1677191496958423
Amillepora26290,0.1851167219269036
Amillepora26283,5.945347976557206
Amillepora26282,0.3952074846983139
Amillepora26285,0.012571297573623847
Amillepora26311,3.6687230636420725
Amillepora26310,0.08515770513081267
Amillepora26329,7.2039359106299115
Amillepora26337,18.484197344644873
Amillepora26355,0.30570136305127993
Amillepora26398,0.6347575336834356
Amillepora26478,13.118121443840964
Amillepora26477,4.900361844613893
Amillepora26510,0.030118854004029177
Amillepora26513,22.362378639517615
Amillepora26512,0.9579418435438574
Amillepora26515,0.6845362507450893
Amillepora26519,2.3894780871652923
Amillepora26528,1.2001858384781128
Amillepora26531,2.3234373548271834
Amillepora26537,2.8369076758373897
Amillepora26532,18.46972586341524
Amillepora26536,1.0283215020072647
Amillepora26538,1.1857151479365748
Amillepora26551,0.026535085109462335
Amillepora26549,0.013407018309340704
