gene,logp
Amillepora16770,3.4790875867585966
Amillepora16773,4.0671317133146845
Amillepora16771,3.809515602593084
Amillepora16777,1.5218865183979424
Amillepora16779,0.6169087047445929
Amillepora16784,0.014932039687661113
Amillepora16795,0.2823486111607799
Amillepora16787,1.581089412667788
Amillepora16794,1.5778291964717848
Amillepora16792,0.07363418599718505
Amillepora16800,0.1997680837206107
Amillepora16798,0.3064933902671185
Amillepora16797,4.675474776008098
Amillepora16801,1.031303355895604
Amillepora16812,0.12761798945726474
Amillepora16815,3.771616171228751
Amillepora16813,0.13410142720976378
Amillepora16807,0.4948505530771994
Amillepora16814,1.70140069384763
Amillepora16811,0.5376372705432325
Amillepora16805,1.623371790426574
Amillepora16809,0.25204792528424935
Amillepora16803,0.8966533525507314
Amillepora16810,1.492882252717232
Amillepora16818,0.04362554107053262
Amillepora16816,2.0015658960287963
Amillepora16821,2.591435927341391
Amillepora16820,0.19567169334047582
Amillepora16826,1.2816169886197086
Amillepora16825,4.08377791870262
Amillepora16830,0.4416846978365977
Amillepora16843,0.13954143992140128
Amillepora16845,0.015547736869468351
Amillepora16839,0.7177889394827828
Amillepora16849,5.501480297772996
Amillepora16846,4.331998434007453
Amillepora16852,2.445371497178431
Amillepora16847,4.65158641709228
Amillepora16850,1.5940703061732695
Amillepora16858,0.3187121207600606
Amillepora16859,1.5150140750161258
Amillepora16856,2.939861359363187
Amillepora16854,4.89048057890516
Amillepora16857,0.4548196379444394
Amillepora16865,0.218076937256021
Amillepora16875,0.5988487386941062
Amillepora16878,1.1380759405943237
Amillepora16897,0.34838227471888783
Amillepora16901,5.419281448597643
Amillepora16903,3.1491212466031677
Amillepora16905,1.7470132933549951
Amillepora16904,3.716517848300707
Amillepora16914,0.9148748527170495
Amillepora16908,1.0589018659912361
Amillepora16907,1.3272155669613757
Amillepora16915,0.10858231185970918
Amillepora16918,0.4134976800452665
Amillepora16926,0.3510138524300095
Amillepora16929,1.103962054079367
Amillepora16932,0.9319169493239994
Amillepora16930,3.299898263056499
Amillepora16933,0.6306560181201066
Amillepora16934,0.10461970405861813
Amillepora16941,0.6166820751919451
Amillepora16943,1.5888121911120898
Amillepora16945,0.7730597026737336
Amillepora16951,9.689894218849681e-4
Amillepora16953,0.6898955897344045
Amillepora16964,0.05412436737341178
Amillepora16965,NA
Amillepora16967,NA
Amillepora16974,3.716177134290623
Amillepora16979,0.7042543464231675
Amillepora16980,0.19066679444428988
Amillepora16978,5.777297102458714
Amillepora16985,0.21133734976814547
Amillepora16984,3.237404501546937
Amillepora16983,2.535333171373956
Amillepora16990,0.25256037825771815
Amillepora16999,0.014677287345631201
Amillepora16996,2.331278332850583
Amillepora16998,0.6360419394987393
Amillepora16992,2.4777153259554163
Amillepora16995,0.514371698491867
Amillepora17006,0.34691447022309574
Amillepora17005,7.3846992766480986
Amillepora17002,0.5435894787688967
Amillepora17001,0.49431238533756255
Amillepora17004,4.906188510907772
Amillepora17008,0.02207610121437511
Amillepora17016,0.9869285783685616
Amillepora17021,0.3467362666084574
Amillepora17018,1.9843318608890885
Amillepora17019,0.6532511864823047
Amillepora17025,0.24611646420085256
Amillepora17022,1.7541369088352035
Amillepora17023,0.29282275138785024
Amillepora17026,0.6924803185986469
Amillepora17029,0.10711173216927859
Amillepora17036,0.09891047069859202
Amillepora17035,1.9940812853176877
Amillepora17031,1.1502229412614151
Amillepora17044,3.293612464282686
Amillepora17038,4.485061940441878
Amillepora17043,0.03451404989183931
Amillepora17045,0.4229648369310679
Amillepora17046,0.4311303877687528
Amillepora17054,1.019656937998332
Amillepora17057,1.0093962137103647
Amillepora17055,0.048155239072767544
Amillepora17050,0.9333371160380811
Amillepora17068,0.8541423455783653
Amillepora17069,0.723545888477891
Amillepora17072,0.0661148897577336
Amillepora17077,4.133871668297681
Amillepora17079,0.8751595710509207
Amillepora17075,0.5251924010824427
Amillepora17088,6.042630113923264
Amillepora17081,0.7245247777871535
Amillepora17085,0.1177186994390759
Amillepora17105,0.25766066229746015
Amillepora17116,1.1008230963580172
Amillepora17114,0.1806128434171087
Amillepora17111,4.3315066134913796
Amillepora17129,0.4408069551072539
Amillepora17131,0.027036105445043413
Amillepora17127,0.08309027138537992
Amillepora17124,0.14927926412621037
Amillepora17128,0.7222202968713759
Amillepora17143,0.6813193425353697
Amillepora17142,0.35066685443414164
Amillepora17147,0.2642669774219199
Amillepora17156,1.5128505500318867
Amillepora17154,0.06882755974113731
Amillepora17158,0.07750221815997706
Amillepora17187,0.5947185696896438
Amillepora17162,0.12366146932570261
Amillepora17189,0.19096387435337664
Amillepora17204,0.019204056246345764
Amillepora17208,0.46879913798646883
Amillepora17212,0.45059977033598064
Amillepora17218,0.5743059635020072
Amillepora17222,1.6723472620115194
Amillepora17241,0.9834169390669443
Amillepora17269,0.20978790903065012
Amillepora17278,0.9193012166140806
Amillepora17273,0.041575564708868216
Amillepora17317,1.0699639481887404
Amillepora17320,1.7986616551650134
Amillepora17327,0.08036182359541891
Amillepora17331,0.092176735482938435
Amillepora17339,0.6030870043300972
Amillepora17340,0.26069207517662485
Amillepora17362,0.1668615655063908
Amillepora17376,0.06890088662589502
Amillepora17374,0.8216249057872009
Amillepora17387,1.028752115151639
Amillepora17392,0.7312983718603923
Amillepora17396,0.1429495288271734
Amillepora17397,0.06302287173230413
Amillepora17405,0.5728738471848194
Amillepora17472,0.29773837764227123
Amillepora17493,0.2772353879050331
Amillepora17504,0.7891565619685328
Amillepora17505,0.9267939776594244
Amillepora17507,1.4812675097189365
Amillepora17590,0.29983289052259143
Amillepora17606,0.7688566169940365
Amillepora17711,0.2273719210179625
Amillepora17726,0.13124942182949603
Amillepora17728,NA
Amillepora17730,0.2447159905607539
Amillepora17757,0.5551082171372258
Amillepora17766,0.6526641766024167
Amillepora17763,2.1086054177247
Amillepora17762,0.6067407457306878
Amillepora17771,2.8357772791027025
Amillepora17773,2.927403399055212
Amillepora17772,3.341811377351526
Amillepora17778,4.464701774493376
Amillepora17783,0.6591874677898637
Amillepora17782,6.537107942724842
Amillepora17781,5.293126800991845
Amillepora17795,0.19216397943866692
Amillepora17784,0.030351115207089156
Amillepora17799,3.5698857526349013
Amillepora17808,0.2683827041207186
Amillepora17811,0.050392881978884786
Amillepora17807,0.12426803021639435
Amillepora17812,0.0022294567593086167
Amillepora17824,0.19976541257531125
Amillepora17845,0.019204056246345764
Amillepora17856,2.781453699589943
Amillepora17857,1.6726771719760212
