my_title,Run,my_stage,Organism,projType,treat,treatDescription,special,geneCounted,rawCounts,bleached,stress
j1_thisStudy_PRJNA559404,s151_S185,adult,Acropora millepora,multiple,cold_then_heat,CtH.N1.T.tp2.1,none,351286,1385674,bleached,stressed
j1_thisStudy_PRJNA559404,s152_S186,adult,Acropora millepora,multiple,cold_then_heat,CtH.N1.T.tp2.2,none,472127,1909921,bleached,stressed
j1_thisStudy_PRJNA559404,s153_S187,adult,Acropora millepora,multiple,cold_then_heat,CtH.N1.T.tp2.3,none,509146,1899605,bleached,stressed
j1_thisStudy_PRJNA559404,s154_S188,adult,Acropora millepora,multiple,control,Tw.L1.C.tp2.1,none,482518,1995404,control,control
j1_thisStudy_PRJNA559404,s155_S189,adult,Acropora millepora,multiple,control,Tw.L1.C.tp2.2,none,444094,1696665,control,control
j1_thisStudy_PRJNA559404,s156_S190,adult,Acropora millepora,multiple,control,Tw.L1.C.tp2.3,none,502816,1875259,control,control
j1_thisStudy_PRJNA559404,s157_S191,adult,Acropora millepora,multiple,cold_then_heat,CtH.N2.T.tp2.1,none,365508,1365108,bleached,stressed
j1_thisStudy_PRJNA559404,s158_S192,adult,Acropora millepora,multiple,cold_then_heat,CtH.N2.T.tp2.2,none,312519,1191606,bleached,stressed
j1_thisStudy_PRJNA559404,s159_S193,adult,Acropora millepora,multiple,cold_then_heat,CtH.N2.T.tp2.3,none,368131,1329549,bleached,stressed
j1_thisStudy_PRJNA559404,s160_S194,adult,Acropora millepora,multiple,control,Tw.N2.C.tp2.1,none,514566,2368154,control,control
j1_thisStudy_PRJNA559404,s161_S195,adult,Acropora millepora,multiple,control,Tw.N2.C.tp2.2,none,451292,1904157,control,control
j1_thisStudy_PRJNA559404,s162_S196,adult,Acropora millepora,multiple,control,Tw.N2.C.tp2.3,none,417701,1808128,control,control
j1_thisStudy_PRJNA559404,s163_S197,adult,Acropora millepora,multiple,control,Tw.N1.C.tp2.1,none,463548,1999283,control,control
j1_thisStudy_PRJNA559404,s164_S198,adult,Acropora millepora,multiple,control,Tw.N1.C.tp2.2,none,395311,1623823,control,control
j1_thisStudy_PRJNA559404,s165_S199,adult,Acropora millepora,multiple,control,Tw.N1.C.tp2.3,none,455846,1764076,control,control
j1_thisStudy_PRJNA559404,s166_S200,adult,Acropora millepora,multiple,cold_then_heat,CtH.L1.T.tp2.1,none,448952,1747627,bleached,stressed
j1_thisStudy_PRJNA559404,s167_S201,adult,Acropora millepora,multiple,cold_then_heat,CtH.L1.T.tp2.2,none,440459,1677014,bleached,stressed
j1_thisStudy_PRJNA559404,s168_S202,adult,Acropora millepora,multiple,cold_then_heat,CtH.L1.T.tp2.3,none,403162,1910052,bleached,stressed
j1_thisStudy_PRJNA559404,s169_S203,adult,Acropora millepora,multiple,heat_then_cold,HtC.N2.T.tp1.1,none,453960,2135972,bleached,stressed
j1_thisStudy_PRJNA559404,s170_S204,adult,Acropora millepora,multiple,heat_then_cold,HtC.N2.T.tp1.2,none,442077,2012780,bleached,stressed
