gene,logp
SAKL0A00099g1_1,-0.3450645657687341
SAKL0A00110pg1_1,-0.3735993944702722
SAKL0A00132g1_1,-0.21209584232932277
SAKL0A00154g1_1,1.084308159323609
SAKL0A00176g1_1,7.3852807733732035
SAKL0A00198g1_1,-0.9649884944260648
SAKL0A00220g1_1,-0.590104938077856
SAKL0A00242g1_1,-2.2582977022250366
SAKL0A00264g1_1,1.3965707606404785
SAKL0A00286g1_1,-0.8225535337994935
SAKL0A00308g1_1,-0.7896902607976224
SAKL0A00330g1_1,-0.2017258533537906
SAKL0A00352g1_1,-0.6866166545048454
SAKL0A00374g1_1,-6.9509802026528025
SAKL0A00396g1_1,0.6626490446271187
SAKL0A00418g1_1,-0.6720761861411596
SAKL0A00440g1_1,0.015265299807788756
SAKL0A00462g1_1,-0.5688864268991843
SAKL0A00484g1_1,-0.10985894620648762
SAKL0A00506g1_1,-0.4038317703811066
SAKL0A00528g1_1,0.300581453275464
SAKL0A00550g1_1,-0.14191238493073008
SAKL0A00572g1_1,0.18047749560006915
SAKL0A00594g1_1,-0.26329392136584623
SAKL0A00616g1_1,-2.607936839541024
SAKL0A00638g1_1,-0.26455664506876303
SAKL0A00660g1_1,-0.9997793836622694
SAKL0A00682pg1_1,0.7859133335001497
SAKL0A00704g1_1,0.004757874050921752
SAKL0A00726g1_1,-0.3944352686920808
SAKL0A00748g1_1,1.1555366944450651
SAKL0A00770g1_1,1.5265169959029172
SAKL0A00792g1_1,-0.40720757040702865
SAKL0A00814g1_1,-4.391914960676343
SAKL0A00836g1_1,2.138998241230924
SAKL0A00858g1_1,-0.0361300709446638
SAKL0A00880g1_1,-0.4004248354735551
SAKL0A00902g1_1,-0.52538675786283
SAKL0A00924g1_1,-2.549715459655954
SAKL0A00946g1_1,1.081867144995472
SAKL0A00968g1_1,-1.6037203507055195
SAKL0A00990g1_1,1.5324946560804356
SAKL0A01012g1_1,0.32754068624135163
SAKL0A01034g1_1,-1.096075821670567
SAKL0A01056g1_1,-0.04494202289060653
